text
"RT @CNNEE: Esta es la primera vez en la historia de Perú que se investiga a un presidente en funciones

https://t.co/JkE8rEanxv"
RT @justicierope: Los ministros de Pedro Castillo no saben ni dónde están parados. https://t.co/vB8LNGtsL7
"RT @Senmache: @KikesitoRPP @RPPNoticias Por mi parte, aceptaré lo que acuerde la mayoría de Congresistas. Es de ellos esa prerrogativa y es…"
"RT @peru21noticias: 🚨Grover Mamani no llegó a ser director de Gobierno Interior, como se quería imponer desde el Ejecutivo. Sin embargo, el…"
RT @MiguelTolenti1: Más de 300 policiales protegieron a Pedro Castillo cuando asistía caminando a la Fiscalía mientras los delincuentes rob…
"RT @CNNEE: Esta es la primera vez en la historia de Perú que se investiga a un presidente en funciones

https://t.co/JkE8rEanxv"
"RT @CriollaR1: Amigo de @PedroCastilloTe sin título y que se hace pasar por profesor, gana S/. 80 MIL SOLES por consultorías en el minister…"
"RT @Patriota_PE: La estructura organizativa de PEDRO CASTILLO ahora con REOS incluidos. Así funciona el gobierno del sombrero luminoso.

#C…"
"RT @JackyMc10: Para qué entró a  Fiscalía, la mamita de ""Bladimiro""  justo  cuando  Pedro Castillo  estaba  declarando?? @FiscaliaPeru http…"
"RT @peru21noticias: Para mis amigos, todo.

🚨Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/SzdpW…"
"RT @RPPNoticias: 🔴 A la cita que organizó Pedro Castillo no asistieron los titulares del Congreso, María del Carmen Alva; de la Fiscalía de…"
"RT @Cesarg2021: PEDRO CASTILLO no estuvo presente en la AUDIENCIA DE TUTELA DE DERECHOS solicitado por su defensa al PJ, para evitar ser in…"
"RT @CMonteroOficial: Lo quieren bajar sea como sea. Esto 👇es inédito en #Peru  🇵🇪, y eso que tuvieron todo tipo tipo de crisis:Presidente @…"
"RT @peruvianbrave: Pedro Castillo🤠:
"" Mi padre me crio con las uñas recortadas"" (expectativa)

Realidad👇 https://t.co/1afjuQXOeM"
RT @karembq: #LOULTIMO La Comisión de Fiscalización varia la condición de testigo a investigado del presidente Pedro Castillo por el caso S…
"RT @peru21noticias: Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/xUshG3XrBT"
"RT @peru21noticias: Para mis amigos, todo.

🚨Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/SzdpW…"
@willaxtv @anibaltorresv  tampoco queremos a Pedro Castillo entonces como haríamos con eso?
RT @elbuho_pe: #ALVUELO | Presidente Pedro Castillo acudió a Fiscalía para declarar sobre caso ‘Puente Tarata’ https://t.co/pzke1ESpcE
"@rlopezaliaga1 Amigo de @PedroCastilloTe sin
título y que se hace pasar por
profesor, gana S/. 80 MIL SOLES
por consultorías en el ministerio
del interior
 https://t.co/XDHfeTBzSt"
"RT @rosivgdesign: Pedro Castillo negó todo en interrogatorio ante fiscal de la Nación.
No obstante, el modo negación del profesor chotano d…"
"RT @Senmache: @KikesitoRPP @RPPNoticias Por mi parte, aceptaré lo que acuerde la mayoría de Congresistas. Es de ellos esa prerrogativa y es…"
"RT @peru21noticias: 🚨Grover Mamani no llegó a ser director de Gobierno Interior, como se quería imponer desde el Ejecutivo. Sin embargo, el…"
"RT @JRivadeneyraR: @peru21noticias Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter.

Se llama repartija. Han co…"
"RT @peru21noticias: Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/xUshG3XrBT"
RT @jcd46: 🚨 #URGENTE│Comisión de Fiscalización del congreso varia la condición de testigo a investigado de Pedro Castillo por el caso Sarr…
RT @jorgevillenal: Pedro Castillo tiene la solución al problema de los combustibles… aquí lo explica muy fácil https://t.co/hxhtdnvz9x
"RT @AlcortaLourdes: A pie hasta la Fiscalia donde estaba citado. Resguardado mas q Biden, Putin y el Papa juntos. Una excesiva y vergonzosa…"
"RT @peru21noticias: Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/xUshG3XrBT"
"RT @percydread182: @justicierope Pedro Castillo tiene el coeficiente intelectual de una ameba, no se entiende como llegó a ser profesor de…"
RT @justicierope: Los ministros de Pedro Castillo no saben ni dónde están parados. https://t.co/vB8LNGtsL7
"RT @peru21noticias: Para mis amigos, todo.

🚨Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/SzdpW…"
"RT @AceSalaverry: Carlos Anderson renuncia  a partido de Urresti y Luna pero vota igual que ellos como Podemos y los Acuñas, no quiso votar…"
"RT @Cesarg2021: PEDRO CASTILLO fue a pie al MP donde estaba citado, para rendir su declaración frente a un Fiscal Supremo que lo investiga…"
RT @Cesarg2021: El CE declaró que FRAY VC le comentó a ZAMIR VILLAVERDE que PEDRO CASTILLO tenía interés en DESIGNAR a los funcionarios de…
"RT @RPPNoticias: 🔴 A la cita que organizó Pedro Castillo no asistieron los titulares del Congreso, María del Carmen Alva; de la Fiscalía de…"
RT @Andrecaes: Se filtra transcripción de audio que revela que Pedro Castillo y su sobrino coordinaban licitaciones y contratos en el MTC.…
"RT @CNNEE: Esta es la primera vez en la historia de Perú que se investiga a un presidente en funciones

https://t.co/JkE8rEanxv"
RT @manarellidiego: PEDRO CASTILLO MUY MACHITO A LA FISCALÍA Y DESPUÉS SALIÓ CÓMO UNA RATA ASUSTADA..A METERSE AL AUTO.. POR MIEDO AL PUEBL…
"RT @gabrielaursula: Dina Boluarte : 370mil soles , Aníbal Torres : 340mil soles y Pedro Castillo 178mil soles  de Agosto 2021 a Mayo 2022 .…"
"RT @CNNEE: Esta es la primera vez en la historia de Perú que se investiga a un presidente en funciones

https://t.co/JkE8rEanxv"
RT @MiguelTolenti1: Más de 300 policiales protegieron a Pedro Castillo cuando asistía caminando a la Fiscalía mientras los delincuentes rob…
"El CE declaró que FRAY VC le comentó a ZAMIR VILLAVERDE que PEDRO CASTILLO tenía interés en DESIGNAR a los funcionarios de PROVÍAS para adjudicar obras a las empresas de provincias, cercanas a PC, q habían apoyado en la campaña. ZAMIRV entregó a Juan Silva S/ 30,000 para PC 3/n https://t.co/DxoHNwvYKc"
"RT @peru21noticias: Para mis amigos, todo.

🚨Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/SzdpW…"
"@PTV_Noticias Macarena entonces permitamos que su entorno familiar,amical continúen robando por él no te preocupes en el extranjero saben la calaña de presidente es Pedro Castillo Terrones solo guardan las formas"
"Pedro Castillo también tenía codinome
https://t.co/XCJPWwy1z8
@PedroCastilloTe @presidenciaperu https://t.co/qhN6m3GAxU"
RT @justicierope: Los ministros de Pedro Castillo no saben ni dónde están parados. https://t.co/vB8LNGtsL7
@mazeofredlights Qué  dices?? Idiotas los votantes de Pedro Castillo
"@cesarcombina Esperemos que los peruanos YA APRENDAN A VOTAR, y no se dejen engañar por estos ""partidos políticos"" aliados del delincuente pedro castillo e involucrados en este fraude descarado del JNE 2022."
"RT @peru21noticias: Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/xUshG3XrBT"
RT @PTV_Noticias: [VIDEO] #24HorasEdiciónSabatina | #PedroCastillo: mandatario reiteró compromiso de consolidar la recuperación del sector…
"RT @peru21noticias: Para mis amigos, todo.

🚨Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/SzdpW…"
RT @peru21noticias: #ENVIVO 🚨#Castillo hace su ingreso a la sede de la Fiscalía de la Nación en medio de protesta por parte de un grupo de…
"RT @CNNEE: Esta es la primera vez en la historia de Perú que se investiga a un presidente en funciones

https://t.co/JkE8rEanxv"
"RT @Zoirx_Peru: El gran aliado del gobierno de Pedro Castillo.

Cesar Acuña ""Plata como cancha"". https://t.co/UEIBPJn9zW"
"RT @Senmache: @KikesitoRPP @RPPNoticias Por mi parte, aceptaré lo que acuerde la mayoría de Congresistas. Es de ellos esa prerrogativa y es…"
"RT @SofiaLopezLl: Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/BePdViWyem vía @peru21noticias"
"RT @justicierope: Estos cojudignos vigilan a Cineplanet, pero no vigilan a Pedro Castillo."
"RT @CriollaR1: Amigo de @PedroCastilloTe sin título y que se hace pasar por profesor, gana S/. 80 MIL SOLES por consultorías en el minister…"
RT @jorgevillenal: Pedro Castillo tiene la solución al problema de los combustibles… aquí lo explica muy fácil https://t.co/hxhtdnvz9x
RT @MiguelTolenti1: Más de 300 policiales protegieron a Pedro Castillo cuando asistía caminando a la Fiscalía mientras los delincuentes rob…
RT @MendezVicuna: Para màs informaciòn haga click aquì https://t.co/x9KJzQVtPq via @peru21noticias https://t.co/5yKXtWN72C
"RT @exitosape: 🔵🔴 El presidente de la República, Pedro Castillo, precisó que la falta de actualización de los datos hace que los recursos n…"
"@KikesitoRPP @RPPNoticias Por mi parte, aceptaré lo que acuerde la mayoría de Congresistas. Es de ellos esa prerrogativa y es de demócratas reconocerlo. Hasta el último día seguiré trabajando por mi país, tal y como me lo encargo el Presidente Constitucional Pedro Castillo."
"RT @peru21noticias: Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/xUshG3XrBT"
"RT @lopezdoriga: El presidente de Perú es investigado por la concesión para la construcción de un puente en la Amazonía del país, a una pre…"
RT @justicierope: Los ministros de Pedro Castillo no saben ni dónde están parados. https://t.co/vB8LNGtsL7
RT @peru21noticias: María del Carmen Alva a Pedro Castillo: “Lo mejor para él y el país es que se ponga a derecho” https://t.co/GZXr8sFglz
"RT @JoseLuisGil1000: Lo mas trágico y miserable del gobierno corrupto y filoterrorista de Pedro Castillo, es verificas que su ""narrativa"" p…"
"RT @CriollaR1: Amigo de @PedroCastilloTe sin título y que se hace pasar por profesor, gana S/. 80 MIL SOLES por consultorías en el minister…"
"RT @SofiaLopezLl: Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/BePdViWyem vía @peru21noticias"
"RT @peru21noticias: Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/xUshG3XrBT"
"RT @JCPP17: ""Tengo las uñas cortas ""
Pedro Castillo Turrones https://t.co/BQZxku6d9F"
"RT @Cesarg2021: PEDRO CASTILLO no estuvo presente en la AUDIENCIA DE TUTELA DE DERECHOS solicitado por su defensa al PJ, para evitar ser in…"
"RT @SofiaLopezLl: Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/BePdViWyem vía @peru21noticias"
"RT @JackyMc10: Para qué entró a  Fiscalía, la mamita de ""Bladimiro""  justo  cuando  Pedro Castillo  estaba  declarando?? @FiscaliaPeru http…"
"RT @Cesarg2021: Según la TESIS DEL MP, existen indicios suficientes q PEDRO CASTILLO, haciendo uso de su alto cargo, LIDERARÍA UNA ORGANIZA…"
"RT @peru21noticias: Para mis amigos, todo.

🚨Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/SzdpW…"
"RT @peru21noticias: Para mis amigos, todo.

🚨Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/SzdpW…"
"RT @JackyMc10: Para qué entró a  Fiscalía, la mamita de ""Bladimiro""  justo  cuando  Pedro Castillo  estaba  declarando?? @FiscaliaPeru http…"
"RT @ogome100_g: El investigado Pedro Castillo, al paralizar la avenida Abancay, sólo para ir a rendir su declaración indagatoria al Ministe…"
"RT @agciccia: 🔴🔵#ENCUESTA: ¿CREES QUE PEDRO CASTILLO ES EL LÍDER DE UNA ORGANIZACIÓN CRIMINAL?, TAL COMO LO SOSTIENE LA FISCALÍA DE LA NACI…"
RT @SneiderLuz: Tacna...Valientes tacneños le gritan en sus caras peladas a Pedro Castillo y a Aníbal Torres en su dizque descentraliz. les…
"RT @peru21noticias: 🚨Grover Mamani no llegó a ser director de Gobierno Interior, como se quería imponer desde el Ejecutivo. Sin embargo, el…"
"RT @Kelly09455152: 🇵🇪 Hagamos manifestaciones, marchas patriotas para que ningún voto vaya para los candidatos y socios de Pedro Castillo,…"
"RT @peru21noticias: Para mis amigos, todo.

🚨Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/SzdpW…"
"RT @justicierope: Estos cojudignos vigilan a Cineplanet, pero no vigilan a Pedro Castillo."
"RT @peru21noticias: Para mis amigos, todo.

🚨Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/SzdpW…"
"RT @PatriotErrante: @jarizabaletaf Perú será el inicio del fin del comunismo en Latinoamérica, solo gogleen Pedro Castillo Escandalos."
"RT @peru21noticias: Para mis amigos, todo.

🚨Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/SzdpW…"
"RT @CriollaR1: Amigo de @PedroCastilloTe sin título y que se hace pasar por profesor, gana S/. 80 MIL SOLES por consultorías en el minister…"
RT @informateperu: 🔴 ¡¡¡ATENCIÓN!!! ¿Qué opina usted? El presidente Pedro Castillo quiso darse un baño de popularidad mientras se dirigía c…
"RT @pcmperu: Articulamos acciones conjuntas por el desarrollo territorial del departamento de Tacna. Tras una jornada de trabajo, se clausu…"
"RT @franco_galvez8: Los codinomes de Pedro Castillo. Según transcripción de un audio que estaría en poder de la fiscalía, el círculo más ce…"
"RT @justicierope: Estos cojudignos vigilan a Cineplanet, pero no vigilan a Pedro Castillo."
"RT @exitosape: 🔵🔴 El presidente del Consejo de Ministros, Aníbal Torres, afirmó que los miembros de su gabinete están “convencidos de la ho…"
"RT @peru21noticias: Para mis amigos, todo.

🚨Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/SzdpW…"
"RT @peru21noticias: Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/xUshG3XrBT"
RT @informateperu: 🔴 ¡¡¡ATENCIÓN!!! ¿Qué opina usted? El presidente Pedro Castillo quiso darse un baño de popularidad mientras se dirigía c…
@CNNEE Ese Pedro Castillo es un ratero!!!!! Ladrón y sobretodo Terrorista!!!!
"RT @peru21noticias: 🚨Grover Mamani no llegó a ser director de Gobierno Interior, como se quería imponer desde el Ejecutivo. Sin embargo, el…"
"RT @JackyMc10: Para qué entró a  Fiscalía, la mamita de ""Bladimiro""  justo  cuando  Pedro Castillo  estaba  declarando?? @FiscaliaPeru http…"
"RT @exitosape: 🔵🔴 El presidente del Consejo de Ministros, Aníbal Torres, afirmó que los miembros de su gabinete están “convencidos de la ho…"
RT @SneiderLuz: Tacna...Valientes tacneños le gritan en sus caras peladas a Pedro Castillo y a Aníbal Torres en su dizque descentraliz. les…
"RT @SofiaLopezLl: Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/BePdViWyem vía @peru21noticias"
"RT @peru21noticias: Para mis amigos, todo.

🚨Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/SzdpW…"
"RT @peru21noticias: Para mis amigos, todo.

🚨Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/SzdpW…"
"@petrogustavo Igual que apoyó a Pedro castillo en Perú, y ahora es el mayor desastre de nuestra política. Con la izquierda ni a la esquina"
"RT @RosaTolerante: No podíamos esperar más de Pedro Castillo, NO OBSERVO ley del congreso que elimina educación sexual.

#QueSeVayanTodos #…"
"RT @Limagris: Le gritan ""corrupto"" y ""ratero"" al presidente Pedro Castillo cuando se dirigía a la Fiscalía. @PedroCastilloTe  @FiscaliaPeru…"
"RT @Politica_ECpe: Fiscalía planteó 100 preguntas a Castillo en interrogatorio

Por Karem Barboza Quiroz [@karembq]

https://t.co/3xY7Wzghh8"
"RT @exitosape: 🔵🔴 El presidente de la República, Pedro Castillo, precisó que la falta de actualización de los datos hace que los recursos n…"
RT @justicierope: Los ministros de Pedro Castillo no saben ni dónde están parados. https://t.co/vB8LNGtsL7
RT @PTV_Noticias: [VIDEO] #24HorasEdiciónSabatina | #PedroCastillo: mandatario reiteró compromiso de consolidar la recuperación del sector…
[VIDEO] #24HorasEdiciónSabatina | #PedroCastillo: mandatario reiteró compromiso de consolidar la recuperación del sector #turismo https://t.co/okTP1JkYKo
RT @jorgevillenal: Pedro Castillo tiene la solución al problema de los combustibles… aquí lo explica muy fácil https://t.co/hxhtdnvz9x
RT @informateperu: 🔴 ¡¡¡ATENCIÓN!!! ¿Qué opina usted? El presidente Pedro Castillo quiso darse un baño de popularidad mientras se dirigía c…
"RT @TdemocraticoVMT: @Caretas #ULTIMOMINUTO
📌 ¿Ministro de Justicia propone medida, hecha a la medida de Pedro Castillo?. 
#CastilloLaPrisi…"
RT @rbarbaranr: @SilvanaRoblesE @VivianOlivos @congresoperu Mentiroso no es una ofensa para quien lo es con pruebas. Es un adjetivo calific…
RT @SneiderLuz: Tacna...Valientes tacneños le gritan en sus caras peladas a Pedro Castillo y a Aníbal Torres en su dizque descentraliz. les…
"RT @percydread182: @justicierope Pedro Castillo tiene el coeficiente intelectual de una ameba, no se entiende como llegó a ser profesor de…"
"RT @peru21noticias: Para mis amigos, todo.

🚨Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/SzdpW…"
RT @justicierope: Los ministros de Pedro Castillo no saben ni dónde están parados. https://t.co/vB8LNGtsL7
"RT @justicierope: Estos cojudignos vigilan a Cineplanet, pero no vigilan a Pedro Castillo."
RT @JCPP17: Cuál es la diferencia entre MAYIMBU y PEDRO CASTILLO ? https://t.co/q4vUUKOOAz
RT @justicierope: Los ministros de Pedro Castillo no saben ni dónde están parados. https://t.co/vB8LNGtsL7
"RT @percydread182: @justicierope Pedro Castillo tiene el coeficiente intelectual de una ameba, no se entiende como llegó a ser profesor de…"
"RT @CNNEE: Esta es la primera vez en la historia de Perú que se investiga a un presidente en funciones

https://t.co/JkE8rEanxv"
"RT @Patriota_PE: La estructura organizativa de PEDRO CASTILLO ahora con REOS incluidos. Así funciona el gobierno del sombrero luminoso.

#C…"
"RT @informateperu: 🔴 ¡¡¡ATENCIÓN!!!  Durante el XVI Consejo de Ministros Descentralizado en Tacna, el presidente Pedro Castillo aseguró que…"
RT @JuanSheput: Pedro Castillo ingresa por la puerta falsa a la historia del Perú: es el primer presidente en ejercicio que es investigado…
RT @justicierope: Un ejército de policías para cuidar al corrupto Pedro Castillo en los exteriores de la Fiscalía. ¿Hasta cuándo estos esce…
"RT @JackyMc10: Para qué entró a  Fiscalía, la mamita de ""Bladimiro""  justo  cuando  Pedro Castillo  estaba  declarando?? @FiscaliaPeru http…"
"🔵 #Política PRESIDENTE CASTILLO ANUNCIA REALIZACIÓN DE CENSO NACIONAL.

El presidente de la República, Pedro Castillo, precisó que la falta de actualización de los datos hace que los recursos no lleguen a quienes deberían, ""por más que hagan esfuerzo los sectores"". https://t.co/zhxF4ichVV"
"RT @PatriotErrante: @jarizabaletaf Perú será el inicio del fin del comunismo en Latinoamérica, solo gogleen Pedro Castillo Escandalos."
"RT @franco_galvez8: Los codinomes de Pedro Castillo. Según transcripción de un audio que estaría en poder de la fiscalía, el círculo más ce…"
"RT @peru21noticias: Para mis amigos, todo.

🚨Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/SzdpW…"
"RT @peru21noticias: Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/xUshG3XrBT"
"RT @willaxtv: #Noticia | Pedro Castillo es rechazado camino a la Fiscalía: “Directo a Challapalca” [VIDEOS]
https://t.co/XoOwcDKHZG"
"RT @LORENZOARENAZA1: ""Pan grande Billinghurst"", en 1914 fue derrocado por Benavides, antes de los 2 años de gobierno; José Luis Bustamante…"
"""Pan grande Billinghurst"", en 1914 fue derrocado por Benavides, antes de los 2 años de gobierno; José Luis Bustamante y Rivero duro 3 años. En ambos casos tenían un parlamento adverso. Hoy, Pedro Castillo  tiene una oposición adversa y rastrera, ¿Podrá el Pueblo defenderlo? https://t.co/6fYXBRcEcG"
"RT @CNNEE: Esta es la primera vez en la historia de Perú que se investiga a un presidente en funciones

https://t.co/JkE8rEanxv"
Premier Aníbal Torres defiende honestidad de Pedro Castillo Terrones y lanza duras críticas contra el Congreso de la República https://t.co/2yxtGl4lYQ a través de @YouTube
"RT @exitosape: 🔵🔴 El presidente de la República, Pedro Castillo, precisó que la falta de actualización de los datos hace que los recursos n…"
RT @poncevivanco: DENIGRANTE  PARA EL HONOR DEL PERU !!!Pedro Castillo declara ante la Fiscalía de Perú https://t.co/IxNb7VMeoW vía @CNNee
@PedroCastilloTe Profesor Pedro Castillo Terrones ya no esperes más es momento q cierres el congreso q no le deja trabajar
"RT @justicierope: Estos cojudignos vigilan a Cineplanet, pero no vigilan a Pedro Castillo."
"RT @PatriotErrante: @ingrodolfohdez Acá en Perú, el aliado de Gustavo Petro es repudiado. Tardó 1 año en que Pedro Castillo presidente del…"
"RT @justicierope: Estos cojudignos vigilan a Cineplanet, pero no vigilan a Pedro Castillo."
"RT @buxtrep: La voz del pueblo | #BetoASaber: 
Los cariños que le manifestó el pueblo a Pedro Castillo en su camino hacia la Fiscalía: Cast…"
"RT @SofiaLopezLl: Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/BePdViWyem vía @peru21noticias"
RT @Juan11130687: Este perro se pasó...defiende al Presidente Pedro Castillo...a esa Rata...pierde el tiempo en declarar al Ministerio Públ…
"RT @buxtrep: La voz del pueblo | #BetoASaber: 
Los cariños que le manifestó el pueblo a Pedro Castillo en su camino hacia la Fiscalía: Cast…"
"RT @buxtrep: Beto Ortiz sobre las declaraciones Pedro Castillo al salir de la Fiscalía en #BetoASaber:
Estuvo muerto de miedo, le tiembla l…"
Pedro Castillo se encontrará con Gabriel Boric para tratar temas fronterizos. https://t.co/z7iRBsVn5a
"Hoy llené el tanque de mi vehículo con casi 300 soles, gracias Pedro Castillo, gracias comunismo, gracias caviares. https://t.co/lP8F90Q7ek"
"MULTIMILLONARIOS QUE NO QUIEREN PERDER SU MINA DE ORO. PERO LO SENTIMOS, ESTO SE ACABÓ. José Pedro Castillo Terrones, Presidente Constitucional del Perú."
"RT @buxtrep: Beto Ortiz sobre Pedro Castillo en #BetoASaber:
Saluda a la nada, ha aprendido del pelmazo de Julio Guzmán. Él hace la finta d…"
"RT @landagavino: La Vacancia está en marcha por parte de los muertos en vida y los zombies. ""Devuélveme mi palacio Pedro Castillo"". https:/…"
RT @justicierope: Los ministros de Pedro Castillo no saben ni dónde están parados. https://t.co/vB8LNGtsL7
"RT @SofiaLopezLl: Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/BePdViWyem vía @peru21noticias"
"RT @peruvianbrave: Pedro Castillo🤠:
"" Mi padre me crio con las uñas recortadas"" (expectativa)

Realidad👇 https://t.co/1afjuQXOeM"
"RT @AceSalaverry: Carlos Anderson renuncia  a partido de Urresti y Luna pero vota igual que ellos como Podemos y los Acuñas, no quiso votar…"
"La ÚNICA sorpresa que exigimos la mayoría de peruanos, es que la bazofia de Pedro Castillo anuncie su RENUNCIA‼️😡
#CastilloLaPrisiónTeEspera https://t.co/Vvny48m0Pj"
"RT @peruvianbrave: Pedro Castillo🤠:
"" Mi padre me crio con las uñas recortadas"" (expectativa)

Realidad👇 https://t.co/1afjuQXOeM"
"RT @buxtrep: Beto Ortiz sobre Pedro Castillo en #BetoASaber:
Saluda a la nada, ha aprendido del pelmazo de Julio Guzmán. Él hace la finta d…"
"RT @peru21noticias: Para mis amigos, todo.

🚨Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/SzdpW…"
"RT @peru21noticias: 🚨Grover Mamani no llegó a ser director de Gobierno Interior, como se quería imponer desde el Ejecutivo. Sin embargo, el…"
"RT @peru21noticias: Para mis amigos, todo.

🚨Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/SzdpW…"
RT @jorgevillenal: Pedro Castillo tiene la solución al problema de los combustibles… aquí lo explica muy fácil https://t.co/hxhtdnvz9x
"RT @Cesarg2021: Según la TESIS DEL MP, existen indicios suficientes q PEDRO CASTILLO, haciendo uso de su alto cargo, LIDERARÍA UNA ORGANIZA…"
RT @Cooperativa: #CooperativaContigo Pedro Castillo anunció un próximo encuentro con el Presidente Boric para tratar temas fronterizos: htt…
"RT @Cesarg2021: PEDRO CASTILLO no estuvo presente en la AUDIENCIA DE TUTELA DE DERECHOS solicitado por su defensa al PJ, para evitar ser in…"
"RT @exitosape: 🔵🔴 El presidente de la República, Pedro Castillo, informó que se iniciará la ejecución de este censo luego de que se culmine…"
"RT @GITANOENRED33: NADIE DEBE OBEDIENCIA A UN GOBIERNO USURPADOR , VACANCIA YA.
PEDRO CASTILLO TERRONES. https://t.co/3UD133i7fF"
RT @justicierope: Los ministros de Pedro Castillo no saben ni dónde están parados. https://t.co/vB8LNGtsL7
"RT @informateperu: 🔴 ¡¡¡ATENCIÓN!!!  Durante el XVI Consejo de Ministros Descentralizado en Tacna, el presidente Pedro Castillo aseguró que…"
RT @SneiderLuz: Tacna...Valientes tacneños le gritan en sus caras peladas a Pedro Castillo y a Aníbal Torres en su dizque descentraliz. les…
"RT @justicierope: Estos cojudignos vigilan a Cineplanet, pero no vigilan a Pedro Castillo."
"RT @esquinabaja: Amigo de Pedro Castillo ahora gana S/80,000 por consultorías en el Mininter https://t.co/muTvsP54Lo vía @peru21noticias"
RT @SneiderLuz: Tacna...Valientes tacneños le gritan en sus caras peladas a Pedro Castillo y a Aníbal Torres en su dizque descentraliz. les…
"RT @dofasa47: Si ser progre significa apoyar a AMLO, Pedro Sánchez. Boric, Castillo, Fernández, Maduro,Ortega,  prefiero no ser progre"
"RT @buxtrep: Beto Ortiz a Pedro Castillo en #BetoASaber:
Este señor no se ha dado cuenta que es un leproso y apestado. https://t.co/w1lTnla…"
